match_id,modelo,modelo_ganador_global,date,stage,group,home_team,away_team,lambda_home,lambda_away,factor_contexto_home,factor_contexto_away,prob_home_win,prob_draw,prob_away_win,prob_home_win_percent,prob_draw_percent,prob_away_win_percent,predicted_class
14,Random Forest,False,2026-06-15,Group Stage,G,Belgium,Egypt,1.9179421502168394,0.7787264987797937,1.1025,1.1025,0.634529458360462,0.22875639200737125,0.13671414963216674,63.452945836046204,22.875639200737126,13.671414963216675,H
15,Random Forest,False,2026-06-15,Group Stage,H,Saudi Arabia,Uruguay,0.8430701956789521,1.502767902885342,1.1025,1.1025,0.2011564904485181,0.2808089485069453,0.5180345610445365,20.11564904485181,28.08089485069453,51.80345610445365,A
16,Random Forest,False,2026-06-15,Group Stage,G,Iran,New Zealand,2.3249705460546273,0.815586467925551,1.1025,1.1025,0.7052336284174112,0.1866670839187066,0.10809928766388238,70.52336284174112,18.66670839187066,10.809928766388238,H
17,Random Forest,False,2026-06-16,Group Stage,I,France,Senegal,2.3973694852023213,0.8376800228901987,1.1025,1.1025,0.7127340574638916,0.18094324730956388,0.10632269522654457,71.27340574638916,18.094324730956387,10.632269522654457,H
18,Random Forest,False,2026-06-16,Group Stage,I,Iraq,Norway,1.2820707440979358,3.8386993752478706,1.1025,1.1025,0.07751496341031094,0.10523679225524878,0.8172482443344402,7.751496341031094,10.523679225524878,81.72482443344403,A
19,Random Forest,False,2026-06-16,Group Stage,J,Argentina,Algeria,2.3923548975677766,0.5634873593717683,1.1025,1.1025,0.7753359413062999,0.161036470012181,0.0636275886815191,77.53359413063,16.1036470012181,6.362758868151911,H
20,Random Forest,False,2026-06-17,Group Stage,J,Austria,Jordan,2.5163157511114305,0.7685440763667496,1.1025,1.1025,0.7477821413489009,0.1651641713401581,0.08705368731094083,74.77821413489009,16.51641713401581,8.705368731094083,H
21,Random Forest,False,2026-06-17,Group Stage,K,Portugal,DR Congo,2.266909893285592,0.7670822350507631,1.1025,1.1025,0.7063181073418814,0.1895308388859691,0.10415105377214959,70.63181073418814,18.95308388859691,10.415105377214958,H
22,Random Forest,False,2026-06-17,Group Stage,L,England,Croatia,2.4245392345805006,1.1672172463666262,1.1025,1.1025,0.6441361911454118,0.1941178663858767,0.16174594246871146,64.41361911454118,19.41178663858767,16.174594246871145,H
23,Random Forest,False,2026-06-17,Group Stage,L,Ghana,Panama,1.222974109565535,1.171389298425528,1.1025,1.1025,0.3636197397161699,0.29780541388086096,0.3385748464029691,36.36197397161699,29.780541388086096,33.85748464029691,H
24,Random Forest,False,2026-06-17,Group Stage,K,Uzbekistan,Colombia,0.7949320368316746,2.0673531032254755,1.1025,1.1025,0.1258651716376641,0.21252458282542885,0.6616102455369071,12.58651716376641,21.252458282542886,66.16102455369071,A
25,Random Forest,False,2026-06-18,Group Stage,A,Czech Republic,South Africa,2.3027015478780846,0.9718291378245856,1.1550000000000002,1.1550000000000002,0.6650859737424357,0.1971269255112791,0.13778710074628528,66.50859737424358,19.712692551127912,13.778710074628528,H
26,Random Forest,False,2026-06-18,Group Stage,B,Switzerland,Bosnia and Herzegovina,2.7044399303474416,0.8332578694261001,1.1355750000000002,1.1355750000000002,0.7621268228566099,0.1529836687438878,0.08488950839950218,76.21268228566099,15.29836687438878,8.488950839950219,H
27,Random Forest,False,2026-06-18,Group Stage,B,Canada,Qatar,4.373663382569556,0.8158699558540452,1.1355750000000002,1.1355750000000002,0.9175639254362846,0.057232970854898715,0.025203103708816683,91.75639254362846,5.723297085489872,2.5203103708816683,H
28,Random Forest,False,2026-06-18,Group Stage,A,Mexico,South Korea,1.6268343954882158,0.7790415756491367,1.0815000000000001,1.1355750000000002,0.5666971506546845,0.2645278518821254,0.1687749974631903,56.66971506546845,26.45278518821254,16.87749974631903,H
29,Random Forest,False,2026-06-19,Group Stage,D,United States,Australia,1.722738447120082,0.8506898520642961,1.0815000000000001,1.0815000000000001,0.5715398311758668,0.25422963410938976,0.1742305347147433,57.153983117586684,25.422963410938976,17.423053471474333,H
30,Random Forest,False,2026-06-19,Group Stage,C,Scotland,Morocco,0.7724845218792539,1.4961176870811084,1.1355750000000002,1.1355750000000002,0.18374170361842074,0.2814820073632635,0.5347762890183158,18.374170361842072,28.148200736326352,53.47762890183157,A
31,Random Forest,False,2026-06-19,Group Stage,C,Brazil,Haiti,3.10516582305298,0.4610313393847939,1.1355750000000002,1.1550000000000002,0.88015259822474,0.09263868088626394,0.027208720888995997,88.01525982247401,9.263868088626394,2.7208720888995996,H
32,Random Forest,False,2026-06-20,Group Stage,D,Turkey,Paraguay,1.7366308602697196,0.9653840845371824,1.1550000000000002,1.1550000000000002,0.5461043110265763,0.2544195574256058,0.19947613154781793,54.61043110265763,25.44195574256058,19.94761315478179,H
33,Random Forest,False,2026-06-20,Group Stage,F,Netherlands,Sweden,2.8684357981168613,0.9285073754051435,1.1355750000000002,1.1355750000000002,0.7658837386211323,0.14593579513937674,0.08818046623949088,76.58837386211323,14.593579513937675,8.818046623949089,H
34,Random Forest,False,2026-06-20,Group Stage,E,Germany,Ivory Coast,2.3742900146366224,0.8968124495186516,1.0815000000000001,1.1355750000000002,0.6952365939894378,0.1865755492260231,0.11818785678453914,69.52365939894378,18.65755492260231,11.818785678453914,H
35,Random Forest,False,2026-06-20,Group Stage,E,Ecuador,Curacao,2.117576739341059,0.5635545548185394,1.1550000000000002,1.1550000000000002,0.7295542924613475,0.19122870366240288,0.07921700387624961,72.95542924613476,19.12287036624029,7.921700387624961,H
36,Random Forest,False,2026-06-21,Group Stage,F,Tunisia,Japan,0.8199585133026124,2.4350845253618183,1.1550000000000002,1.1355750000000002,0.10062754232034546,0.17623717601187125,0.7231352816677833,10.062754232034546,17.623717601187124,72.31352816677833,A
37,Random Forest,False,2026-06-21,Group Stage,H,Spain,Saudi Arabia,3.7650171256752363,0.40143274488160646,1.1355750000000002,1.1355750000000002,0.9331226735395358,0.05400587718188164,0.01287144927858256,93.31226735395359,5.400587718188164,1.287144927858256,H
38,Random Forest,False,2026-06-21,Group Stage,G,Belgium,Iran,1.7549629717825896,0.8995927517698336,1.1355750000000002,1.1355750000000002,0.5668331633157593,0.2514719136509511,0.18169492303328966,56.68331633157593,25.14719136509511,18.169492303328965,H
39,Random Forest,False,2026-06-21,Group Stage,H,Uruguay,Cape Verde,2.2412319894331723,0.8981187491929837,1.1355750000000002,1.1355750000000002,0.6706175702685004,0.1995694967254835,0.12981293300601615,67.06175702685005,19.956949672548348,12.981293300601616,H
40,Random Forest,False,2026-06-21,Group Stage,G,New Zealand,Egypt,0.9173580906538527,2.299554245225165,1.1355750000000002,1.1355750000000002,0.1281549210980219,0.19481768546979608,0.6770273934321821,12.81549210980219,19.48176854697961,67.70273934321821,A
41,Random Forest,False,2026-06-22,Group Stage,J,Argentina,Austria,2.3087861996908843,0.6635724836339718,1.0815000000000001,1.0815000000000001,0.7382634156471838,0.17792664078301634,0.08380994356979979,73.82634156471838,17.792664078301634,8.38099435697998,H
42,Random Forest,False,2026-06-22,Group Stage,I,France,Iraq,3.034708576713531,0.38913364225708663,1.0815000000000001,1.1550000000000002,0.886562812557705,0.0905640463589181,0.02287314108337686,88.6562812557705,9.056404635891809,2.2873141083376862,H
43,Random Forest,False,2026-06-22,Group Stage,I,Norway,Senegal,1.3187426882802573,1.4199911164391361,1.0815000000000001,1.1550000000000002,0.3392980604159096,0.27505861855438823,0.385643321029702,33.92980604159096,27.505861855438823,38.5643321029702,A
44,Random Forest,False,2026-06-22,Group Stage,J,Jordan,Algeria,0.9212070076651163,1.7294042067721649,1.1550000000000002,1.1550000000000002,0.18999393670705542,0.2546910037437235,0.5553150595492209,18.99939367070554,25.46910037437235,55.53150595492209,A
45,Random Forest,False,2026-06-23,Group Stage,K,Portugal,Uzbekistan,2.6342412631631973,0.7053735533440092,1.1025,1.1550000000000002,0.779125345188117,0.14981296935812122,0.07106168545376194,77.91253451881171,14.981296935812122,7.106168545376194,H
46,Random Forest,False,2026-06-23,Group Stage,L,England,Ghana,1.0141996180469186,0.3269660288410522,1.0815000000000001,1.0815000000000001,0.5194439776496316,0.3696074651750008,0.11094855717536757,51.944397764963156,36.960746517500084,11.094855717536758,H
47,Random Forest,False,2026-06-23,Group Stage,L,Panama,Croatia,0.7968671611888039,1.395925692020481,1.1550000000000002,1.1550000000000002,0.20416397021346216,0.2947190402078777,0.5011169895786604,20.416397021346217,29.471904020787772,50.11169895786603,A
48,Random Forest,False,2026-06-23,Group Stage,K,Colombia,DR Congo,2.2524128166068045,0.7405011161825175,1.1355750000000002,1.1355750000000002,0.7100682098742265,0.1893139542414071,0.10061783588436651,71.00682098742264,18.93139542414071,10.06178358843665,H
49,Random Forest,False,2026-06-24,Group Stage,B,Switzerland,Canada,1.719748723098458,0.9294785014247533,1.0815000000000001,1.0815000000000001,0.5509262541048867,0.2558723583203658,0.19320138757474736,55.09262541048867,25.58723583203658,19.320138757474737,H
50,Random Forest,False,2026-06-24,Group Stage,B,Bosnia and Herzegovina,Qatar,2.0302765300220194,1.061214078562833,1.05,1.05,0.5896827337654165,0.22625348535462791,0.1840637808799559,58.968273376541646,22.62534853546279,18.40637808799559,H
51,Random Forest,False,2026-06-24,Group Stage,C,Scotland,Brazil,0.9354186004683047,2.113562343815925,1.2491325000000004,1.1355750000000002,0.14913042309121327,0.21407193483475945,0.6367976420740272,14.913042309121327,21.407193483475943,63.67976420740272,A
52,Random Forest,False,2026-06-24,Group Stage,C,Morocco,Haiti,3.4678370136119927,0.9876706713163681,1.1355750000000002,1.05,0.8266085418148437,0.10899777867501066,0.06439367951014568,82.66085418148437,10.899777867501067,6.439367951014568,H
53,Random Forest,False,2026-06-24,Group Stage,A,Czech Republic,Mexico,0.7052187419086271,2.1453700918997747,1.2127500000000002,0.9,0.10242151362580783,0.19854978029148748,0.6990287060827046,10.242151362580783,19.854978029148747,69.90287060827046,A
54,Random Forest,False,2026-06-24,Group Stage,A,South Africa,South Korea,0.8953730786763369,1.523639940507708,1.2127500000000002,1.2127500000000002,0.21170418015481307,0.27813320973894706,0.5101626101062399,21.170418015481307,27.813320973894704,51.016261010623985,A
55,Random Forest,False,2026-06-25,Group Stage,E,Ecuador,Germany,1.674198265551142,1.1773768835175629,1.2127500000000002,0.9,0.4807050689538835,0.2598531905904862,0.2594417404556303,48.07050689538835,25.985319059048624,25.944174045563027,H
56,Random Forest,False,2026-06-25,Group Stage,E,Curacao,Ivory Coast,0.61055094397446,2.1489665226659915,1.2127500000000002,1.1025,0.08533180636137451,0.19134236130219529,0.7233258323364302,8.533180636137452,19.134236130219527,72.33258323364302,A
57,Random Forest,False,2026-06-25,Group Stage,F,Japan,Sweden,2.4753221902958567,0.8884138402805871,1.2127500000000002,1.1355750000000002,0.7145001113392695,0.17667108345237395,0.10882880520835639,71.45001113392695,17.667108345237395,10.88288052083564,H
58,Random Forest,False,2026-06-25,Group Stage,F,Tunisia,Netherlands,0.7614633408860303,2.7278479622469898,1.05,1.0815000000000001,0.07365627952644872,0.1459572790101715,0.7803864414633799,7.365627952644872,14.595727901017149,78.03864414633799,A
59,Random Forest,False,2026-06-25,Group Stage,D,Turkey,United States,1.6033724436391164,1.1471959857742564,1.05,0.9,0.4700194167058318,0.26668342759139857,0.2632971557027696,47.00194167058318,26.668342759139858,26.329715570276964,H
60,Random Forest,False,2026-06-25,Group Stage,D,Paraguay,Australia,1.0745159744391266,1.0250112845517296,1.05,0.9,0.35217016575661647,0.3210698081898208,0.32676002605356275,35.217016575661646,32.10698081898208,32.676002605356274,H
61,Random Forest,False,2026-06-26,Group Stage,I,Norway,France,0.700548509446535,3.14474226083234,0.9,0.9,0.04803213562346534,0.1098288626128841,0.8421390017636505,4.803213562346534,10.98288626128841,84.21390017636506,A
62,Random Forest,False,2026-06-26,Group Stage,I,Senegal,Iraq,3.028969894484454,0.6612437910494887,1.05,1.05,0.8369982988367214,0.11480484778527275,0.04819685337800585,83.69982988367214,11.480484778527275,4.819685337800585,H
63,Random Forest,False,2026-06-26,Group Stage,H,Cape Verde,Saudi Arabia,1.353755276024076,1.1930676838917451,1.2127500000000002,1.2127500000000002,0.39477731225486573,0.28632838167989727,0.31889430606523717,39.47773122548657,28.63283816798973,31.889430606523717,H
64,Random Forest,False,2026-06-26,Group Stage,H,Uruguay,Spain,0.8346938775688896,1.4961549144322996,1.2491325000000004,1.1355750000000002,0.1999079827580017,0.28164232982848114,0.5184496874135172,19.99079827580017,28.164232982848112,51.844968741351714,A
65,Random Forest,False,2026-06-26,Group Stage,G,Egypt,Iran,1.345163369340565,1.2646201016709835,1.1355750000000002,1.2491325000000004,0.3772786473145825,0.28310644924284323,0.3396149034425742,37.72786473145825,28.310644924284322,33.96149034425742,H
66,Random Forest,False,2026-06-26,Group Stage,G,New Zealand,Belgium,0.8610672431376646,2.500290947698914,1.2127500000000002,1.2127500000000002,0.10256175218076279,0.17273769750644874,0.7247005503127883,10.256175218076278,17.273769750644874,72.47005503127883,A
67,Random Forest,False,2026-06-27,Group Stage,L,Panama,England,0.6877979855844876,2.487590673377494,1.05,1.0815000000000001,0.0766936258672765,0.16192709325541632,0.7613792808773072,7.66936258672765,16.19270932554163,76.13792808773073,A
68,Random Forest,False,2026-06-27,Group Stage,L,Croatia,Ghana,2.8817470803674223,0.6773868160327092,1.2491325000000004,1.1355750000000002,0.8171675185211622,0.12706180326604724,0.055770678212790546,81.71675185211622,12.706180326604724,5.577067821279055,H
69,Random Forest,False,2026-06-27,Group Stage,K,Colombia,Portugal,1.4948900228173276,1.6152765246101555,1.0815000000000001,1.0815000000000001,0.3465411655821144,0.2548649141394582,0.39859392027842755,34.65411655821144,25.48649141394582,39.85939202784275,A
70,Random Forest,False,2026-06-27,Group Stage,K,DR Congo,Uzbekistan,1.4283059768364283,1.1188232798288837,1.05,1.05,0.4312095752974414,0.28328324961344753,0.28550717508911116,43.12095752974414,28.32832496134475,28.550717508911116,H
71,Random Forest,False,2026-06-27,Group Stage,J,Algeria,Austria,1.1481866361958513,1.0916163435219621,1.05,0.9,0.35942071296393163,0.30941640263957315,0.3311628843964954,35.942071296393166,30.941640263957314,33.11628843964954,H
72,Random Forest,False,2026-06-27,Group Stage,J,Jordan,Argentina,0.5302050489815512,1.7650690070571895,1.05,0.9,0.09780091555424406,0.23459977682491492,0.6675993076208409,9.780091555424406,23.45997768249149,66.75993076208408,A
1,Gradient Boosting,False,2026-06-11,Group Stage,A,Mexico,South Africa,2.4116892631694653,0.5302774418176297,1.1025,1.1025,0.7859946310057966,0.15606863950210545,0.05793672949209805,78.59946310057965,15.606863950210546,5.793672949209805,H
2,Gradient Boosting,False,2026-06-11,Group Stage,A,South Korea,Czech Republic,1.8331227877574268,1.0148620665689592,1.1025,1.1025,0.5568015030811129,0.2448899075315445,0.1983085893873427,55.68015030811129,24.48899075315445,19.83085893873427,H
3,Gradient Boosting,False,2026-06-12,Group Stage,B,Canada,Bosnia and Herzegovina,1.997413337941696,0.9876139203209394,1.1025,1.1025,0.6000447086782127,0.22762096133036755,0.1723343299914199,60.00447086782127,22.762096133036756,17.23343299914199,H
4,Gradient Boosting,False,2026-06-12,Group Stage,D,United States,Paraguay,2.731050434089827,0.9460325627078908,1.1025,1.1025,0.742587775908403,0.15794747499749803,0.09946474909409907,74.2587775908403,15.794747499749803,9.946474909409906,H
5,Gradient Boosting,False,2026-06-13,Group Stage,B,Qatar,Switzerland,1.015263784111162,1.7693747994695126,1.1025,1.1025,0.20681781285175566,0.2514158635645464,0.5417663235836979,20.681781285175564,25.141586356454642,54.176632358369794,A
6,Gradient Boosting,False,2026-06-13,Group Stage,C,Brazil,Morocco,1.2294485059760722,0.83890203338666,1.1025,1.1025,0.44245946562263344,0.315339114441149,0.24220141993621758,44.24594656226334,31.5339114441149,24.22014199362176,H
7,Gradient Boosting,False,2026-06-13,Group Stage,C,Haiti,Scotland,0.9133601182489478,1.4517559068190187,1.1025,1.1025,0.22712343649893568,0.2863406337005547,0.48653592980050964,22.71234364989357,28.63406337005547,48.653592980050966,A
8,Gradient Boosting,False,2026-06-14,Group Stage,D,Australia,Turkey,1.7976688028687837,0.9150498508407227,1.1025,1.1025,0.5730141879824313,0.24699453336689398,0.17999127865067482,57.301418798243134,24.6994533366894,17.999127865067482,H
9,Gradient Boosting,False,2026-06-14,Group Stage,E,Germany,Curacao,7.124734141716706,0.5658492115372796,1.1025,1.1025,0.9902678672280895,0.007761831587447868,0.001970301184462698,99.02678672280895,0.7761831587447868,0.1970301184462698,H
10,Gradient Boosting,False,2026-06-14,Group Stage,F,Netherlands,Japan,2.151629889461087,1.213420488691236,1.1025,1.1025,0.5804879337426845,0.2183977401829051,0.20111432607441043,58.04879337426845,21.83977401829051,20.111432607441042,H
11,Gradient Boosting,False,2026-06-14,Group Stage,E,Ivory Coast,Ecuador,1.085547823545797,0.33696691348589286,1.1025,1.1025,0.5409335435778031,0.35181510240855696,0.10725135401364012,54.09335435778031,35.181510240855694,10.725135401364012,H
12,Gradient Boosting,False,2026-06-14,Group Stage,F,Sweden,Tunisia,3.757188832405557,1.2821750872749424,1.1025,1.1025,0.8091109136073136,0.10941337527619259,0.08147571111649399,80.91109136073136,10.94133752761926,8.147571111649398,H
13,Gradient Boosting,False,2026-06-15,Group Stage,H,Spain,Cape Verde,0.8342809243071436,0.4298589755866466,1.1025,1.1025,0.42019464821865826,0.40944832872939113,0.1703570230519507,42.019464821865824,40.944832872939116,17.03570230519507,H
14,Gradient Boosting,False,2026-06-15,Group Stage,G,Belgium,Egypt,1.9461648412791652,0.8095059884444911,1.1025,1.1025,0.6327921741447958,0.2268498902107023,0.14035793564450197,63.27921741447958,22.68498902107023,14.035793564450197,H
15,Gradient Boosting,False,2026-06-15,Group Stage,H,Saudi Arabia,Uruguay,0.6468337161714218,1.2423624185433402,1.1025,1.1025,0.18378177444530275,0.31883624013308637,0.4973819854216108,18.378177444530273,31.883624013308637,49.73819854216108,A
16,Gradient Boosting,False,2026-06-15,Group Stage,G,Iran,New Zealand,2.12264268632712,1.2851570356215696,1.1025,1.1025,0.5585531022256479,0.2218192498685438,0.21962764790580813,55.85531022256479,22.18192498685438,21.962764790580813,H
17,Gradient Boosting,False,2026-06-16,Group Stage,I,France,Senegal,2.4874044137251174,1.0454356317919098,1.1025,1.1025,0.6819585144290734,0.1838259323944401,0.13421555317648642,68.19585144290734,18.38259323944401,13.421555317648643,H
18,Gradient Boosting,False,2026-06-16,Group Stage,I,Iraq,Norway,0.9021300606847997,3.9410260685388585,1.1025,1.1025,0.040322388391303754,0.07922506559679475,0.8804525460119016,4.032238839130375,7.922506559679475,88.04525460119017,A
19,Gradient Boosting,False,2026-06-16,Group Stage,J,Argentina,Algeria,2.6686610034293086,0.37924400480513776,1.1025,1.1025,0.8526928266293947,0.11699107165326694,0.030316101717338305,85.26928266293947,11.699107165326694,3.0316101717338304,H
20,Gradient Boosting,False,2026-06-17,Group Stage,J,Austria,Jordan,2.6893186336316544,0.8240120756746168,1.1025,1.1025,0.7618718232690636,0.15363636159493124,0.08449181513600504,76.18718232690635,15.363636159493124,8.449181513600504,H
21,Gradient Boosting,False,2026-06-17,Group Stage,K,Portugal,DR Congo,1.9884131833610184,0.7364011803093015,1.1025,1.1025,0.6602353701598286,0.21837560446925042,0.12138902537092101,66.02353701598285,21.837560446925043,12.138902537092102,H
22,Gradient Boosting,False,2026-06-17,Group Stage,L,England,Croatia,3.7823929293418463,1.7615653103859585,1.1025,1.1025,0.7350826023319155,0.1294158467982762,0.1355015508698082,73.50826023319155,12.941584679827619,13.55015508698082,H
23,Gradient Boosting,False,2026-06-17,Group Stage,L,Ghana,Panama,1.347138130438917,1.1407749809527676,1.1025,1.1025,0.40444576585136016,0.289483874056894,0.3060703600917458,40.44457658513602,28.948387405689402,30.607036009174582,H
24,Gradient Boosting,False,2026-06-17,Group Stage,K,Uzbekistan,Colombia,0.7064992131102626,2.2657685689072804,1.1025,1.1025,0.09381693298842082,0.18558883024469716,0.7205942367668821,9.381693298842082,18.558883024469715,72.05942367668821,A
25,Gradient Boosting,False,2026-06-18,Group Stage,A,Czech Republic,South Africa,2.3788628373852116,1.2691869949211387,1.1550000000000002,1.1550000000000002,0.6134991632776525,0.20092048573199747,0.18558035099035003,61.34991632776525,20.092048573199747,18.558035099035003,H
26,Gradient Boosting,False,2026-06-18,Group Stage,B,Switzerland,Bosnia and Herzegovina,3.1037245317789277,0.9610868245722803,1.1355750000000002,1.1355750000000002,0.7903337180584662,0.13069049927147705,0.07897578267005653,79.03337180584661,13.069049927147706,7.897578267005653,H
27,Gradient Boosting,False,2026-06-18,Group Stage,B,Canada,Qatar,3.7804208016118683,0.7250354938861829,1.1355750000000002,1.1355750000000002,0.8927402412714641,0.07563280632932613,0.031626952399209846,89.27402412714642,7.563280632932614,3.1626952399209847,H
28,Gradient Boosting,False,2026-06-18,Group Stage,A,Mexico,South Korea,1.1714956120356697,0.6238418087242485,1.0815000000000001,1.1355750000000002,0.48206463761592366,0.33092197393441997,0.18701338844965631,48.20646376159237,33.092197393442,18.701338844965633,H
29,Gradient Boosting,False,2026-06-19,Group Stage,D,United States,Australia,1.6057100802784838,0.8637496568519503,1.0815000000000001,1.0815000000000001,0.5393494001801695,0.2683454411594954,0.192305158660335,53.93494001801695,26.834544115949537,19.2305158660335,H
30,Gradient Boosting,False,2026-06-19,Group Stage,C,Scotland,Morocco,0.39473684258998476,1.2789776710491996,1.1355750000000002,1.1355750000000002,0.10642298907874362,0.31003009017764804,0.5835469207436084,10.642298907874363,31.003009017764803,58.354692074360834,A
31,Gradient Boosting,False,2026-06-19,Group Stage,C,Brazil,Haiti,3.3970755793171388,0.4252835926103341,1.1355750000000002,1.1550000000000002,0.9083988491658073,0.07255926218752379,0.019041888646668826,90.83988491658073,7.2559262187523785,1.9041888646668825,H
32,Gradient Boosting,False,2026-06-20,Group Stage,D,Turkey,Paraguay,1.6500011009842246,1.4760033914702224,1.1550000000000002,1.1550000000000002,0.41072246850436867,0.2535706858997666,0.3357068455958647,41.07224685043687,25.357068589976663,33.570684559586475,H
33,Gradient Boosting,False,2026-06-20,Group Stage,F,Netherlands,Sweden,2.786060435264581,0.8630037769455241,1.1355750000000002,1.1355750000000002,0.7676094869085741,0.14823246821521252,0.08415804487621346,76.76094869085742,14.823246821521252,8.415804487621346,H
34,Gradient Boosting,False,2026-06-20,Group Stage,E,Germany,Ivory Coast,2.2430766284885775,1.013417395834021,1.0815000000000001,1.1355750000000002,0.644200586844373,0.20450850087841263,0.15129091227721425,64.4200586844373,20.450850087841264,15.129091227721425,H
35,Gradient Boosting,False,2026-06-20,Group Stage,E,Ecuador,Curacao,0.813803420283235,0.21477275291020176,1.1550000000000002,1.1550000000000002,0.47913286097577495,0.432785375025541,0.08808176399868403,47.9132860975775,43.2785375025541,8.808176399868403,H
36,Gradient Boosting,False,2026-06-21,Group Stage,F,Tunisia,Japan,0.7370031165341913,2.3505626844680654,1.1550000000000002,1.1355750000000002,0.09302108445270094,0.1789825893161622,0.727996326231137,9.302108445270093,17.89825893161622,72.7996326231137,A
37,Gradient Boosting,False,2026-06-21,Group Stage,H,Spain,Saudi Arabia,4.106398304618883,0.29229434056686215,1.1355750000000002,1.1355750000000002,0.9586137380697397,0.03534759177592267,0.006038670154337583,95.86137380697397,3.5347591775922673,0.6038670154337583,H
38,Gradient Boosting,False,2026-06-21,Group Stage,G,Belgium,Iran,1.6309583058239117,1.0358835432894669,1.1355750000000002,1.1355750000000002,0.5030456774303729,0.26556761636639936,0.23138670620322796,50.30456774303729,26.556761636639937,23.138670620322795,H
39,Gradient Boosting,False,2026-06-21,Group Stage,H,Uruguay,Cape Verde,2.2343211761575796,0.9100315890409659,1.1355750000000002,1.1355750000000002,0.6665145147895071,0.2008387714015519,0.13264671380894094,66.6514514789507,20.08387714015519,13.264671380894095,H
40,Gradient Boosting,False,2026-06-21,Group Stage,G,New Zealand,Egypt,0.9380156340422557,2.2939835121360552,1.1355750000000002,1.1355750000000002,0.1323994929980577,0.19637194793008822,0.6712285590718541,13.23994929980577,19.63719479300882,67.12285590718541,A
41,Gradient Boosting,False,2026-06-22,Group Stage,J,Argentina,Austria,2.283416286148889,0.7498171648161471,1.0815000000000001,1.0815000000000001,0.713360929450656,0.18670162193651807,0.09993744861282583,71.3360929450656,18.670162193651805,9.993744861282583,H
42,Gradient Boosting,False,2026-06-22,Group Stage,I,France,Iraq,3.2009769045738183,0.4382195546688937,1.0815000000000001,1.1550000000000002,0.8919611441197446,0.0846348111850857,0.02340404469516983,89.19611441197446,8.46348111850857,2.340404469516983,H
43,Gradient Boosting,False,2026-06-22,Group Stage,I,Norway,Senegal,1.582110962570181,2.7780746720261646,1.0815000000000001,1.1550000000000002,0.19821545205339886,0.1800992022308548,0.6216853457157464,19.821545205339884,18.00992022308548,62.16853457157464,A
44,Gradient Boosting,False,2026-06-22,Group Stage,J,Jordan,Algeria,0.9953526475006463,1.916133507708015,1.1550000000000002,1.1550000000000002,0.1835565335212648,0.2360766003780942,0.5803668661006409,18.35565335212648,23.60766003780942,58.036686610064095,A
45,Gradient Boosting,False,2026-06-23,Group Stage,K,Portugal,Uzbekistan,3.637413588500657,0.987980238981041,1.1025,1.1550000000000002,0.8430538262316802,0.09944912051968863,0.057497053248631025,84.30538262316803,9.944912051968863,5.749705324863102,H
46,Gradient Boosting,False,2026-06-23,Group Stage,L,England,Ghana,0.3286877322866992,0.25158788933462667,1.0815000000000001,1.0815000000000001,0.22274663218916255,0.6144032030220281,0.16285016478880943,22.274663218916256,61.440320302202814,16.28501647888094,D
47,Gradient Boosting,False,2026-06-23,Group Stage,L,Panama,Croatia,0.8711593287317679,1.5374054373049457,1.1550000000000002,1.1550000000000002,0.20352564228337044,0.27656083742612125,0.5199135202905083,20.352564228337044,27.656083742612125,51.99135202905083,A
48,Gradient Boosting,False,2026-06-23,Group Stage,K,Colombia,DR Congo,2.379585897465961,0.5795469609394192,1.1355750000000002,1.1355750000000002,0.7696069755963819,0.16374789501969936,0.06664512938391864,76.96069755963819,16.374789501969936,6.664512938391864,H
49,Gradient Boosting,False,2026-06-24,Group Stage,B,Switzerland,Canada,1.7823197510538524,1.1064355012850626,1.0815000000000001,1.0815000000000001,0.523155433246999,0.25049930067839127,0.22634526607461,52.315543324699895,25.049930067839128,22.634526607461,H
50,Gradient Boosting,False,2026-06-24,Group Stage,B,Bosnia and Herzegovina,Qatar,2.349386022479275,1.0120663875461522,1.05,1.05,0.664610169021988,0.19459256769265482,0.14079726328535724,66.46101690219879,19.459256769265483,14.079726328535724,H
51,Gradient Boosting,False,2026-06-24,Group Stage,C,Scotland,Brazil,0.4725354134745166,2.161969233782552,1.2491325000000004,1.1355750000000002,0.06153201548464593,0.17785079296347753,0.7606171915518767,6.153201548464593,17.785079296347753,76.06171915518767,A
52,Gradient Boosting,False,2026-06-24,Group Stage,C,Morocco,Haiti,3.7984238912433703,0.8306436972801343,1.1355750000000002,1.05,0.8795979591430405,0.08152924110838652,0.03887279974857297,87.95979591430405,8.152924110838653,3.8872799748572966,H
53,Gradient Boosting,False,2026-06-24,Group Stage,A,Czech Republic,Mexico,0.6955620596188565,2.0453050144074574,1.2127500000000002,0.9,0.1085278725642141,0.2093266012922699,0.6821455261435161,10.85278725642141,20.932660129226992,68.2145526143516,A
54,Gradient Boosting,False,2026-06-24,Group Stage,A,South Africa,South Korea,0.9696097385973421,1.5754033957641347,1.2127500000000002,1.2127500000000002,0.22306950542672124,0.2718639092438967,0.505066585329382,22.306950542672123,27.18639092438967,50.5066585329382,A
